time,elapsed_time,latitude,longitude,elevation,heart_rate
2025-05-28 06:22:52+00:00,1159.0,43.103932,2.265243,166.0,156
2025-05-28 06:22:53+00:00,1160.0,43.103985,2.265322,166.0,155
2025-05-28 06:22:54+00:00,1161.0,43.104038,2.265405,166.0,156
2025-05-28 06:22:55+00:00,1162.0,43.104091,2.265489,165.0,155
2025-05-28 06:22:56+00:00,1163.0,43.104145,2.265575,163.0,154
2025-05-28 06:22:57+00:00,1164.0,43.104198,2.265663,163.0,155
2025-05-28 06:22:58+00:00,1165.0,43.104246,2.265764,163.0,154
2025-05-28 06:22:59+00:00,1166.0,43.104291,2.265871,163.0,154
2025-05-28 06:23:00+00:00,1167.0,43.104333,2.265986,162.0,154
2025-05-28 06:23:01+00:00,1168.0,43.104374,2.266105,159.2,153
2025-05-28 06:23:02+00:00,1169.0,43.104415,2.266228,159.2,153
2025-05-28 06:23:03+00:00,1170.0,43.104456,2.266351,159.2,153
2025-05-28 06:23:04+00:00,1171.0,43.104501,2.266476,159.2,153
2025-05-28 06:23:05+00:00,1172.0,43.104547,2.266598,157.2,152
2025-05-28 06:23:06+00:00,1173.0,43.104596,2.26672,157.2,152
2025-05-28 06:23:07+00:00,1174.0,43.10465,2.266839,157.2,152
2025-05-28 06:23:08+00:00,1175.0,43.10471,2.266956,157.2,151
2025-05-28 06:23:09+00:00,1176.0,43.104771,2.267067,156.6,152
2025-05-28 06:23:10+00:00,1177.0,43.104836,2.267172,156.6,151
2025-05-28 06:23:11+00:00,1178.0,43.104909,2.267269,156.6,152
2025-05-28 06:23:12+00:00,1179.0,43.104979,2.267363,155.6,151
2025-05-28 06:23:13+00:00,1180.0,43.105051,2.267458,154.8,151
2025-05-28 06:23:14+00:00,1181.0,43.105124,2.267553,154.8,150
2025-05-28 06:23:15+00:00,1182.0,43.105195,2.267647,154.8,150
2025-05-28 06:23:16+00:00,1183.0,43.105265,2.267743,154.4,150
2025-05-28 06:23:17+00:00,1184.0,43.105338,2.267835,153.6,150
2025-05-28 06:23:18+00:00,1185.0,43.105409,2.267927,153.6,149
2025-05-28 06:23:19+00:00,1186.0,43.105478,2.268022,153.6,149
2025-05-28 06:23:20+00:00,1187.0,43.105547,2.268117,153.6,149
2025-05-28 06:23:21+00:00,1188.0,43.105616,2.268214,152.8,148
2025-05-28 06:23:22+00:00,1189.0,43.105685,2.268311,153.0,148
2025-05-28 06:23:23+00:00,1190.0,43.105753,2.268406,153.0,147
2025-05-28 06:23:24+00:00,1191.0,43.105822,2.268499,153.0,146
2025-05-28 06:23:25+00:00,1192.0,43.10589,2.268591,152.2,145
2025-05-28 06:23:26+00:00,1193.0,43.105957,2.268679,151.6,145
2025-05-28 06:23:27+00:00,1194.0,43.106023,2.268766,151.6,144
2025-05-28 06:23:28+00:00,1195.0,43.106088,2.268855,151.6,144
2025-05-28 06:23:29+00:00,1196.0,43.106153,2.268943,152.6,144
2025-05-28 06:23:30+00:00,1197.0,43.106216,2.269029,151.8,144
2025-05-28 06:23:31+00:00,1198.0,43.106277,2.269114,151.8,145
2025-05-28 06:23:32+00:00,1199.0,43.106335,2.269201,151.8,144
2025-05-28 06:23:33+00:00,1200.0,43.106391,2.269289,151.8,144
2025-05-28 06:23:34+00:00,1201.0,43.106445,2.269377,151.8,144
2025-05-28 06:23:35+00:00,1202.0,43.106495,2.269467,152.2,143
2025-05-28 06:23:36+00:00,1203.0,43.106541,2.26956,152.2,143
2025-05-28 06:23:37+00:00,1204.0,43.10659,2.269648,152.2,142
2025-05-28 06:23:38+00:00,1205.0,43.106643,2.269731,152.2,142
2025-05-28 06:23:39+00:00,1206.0,43.106697,2.269813,152.2,142
2025-05-28 06:23:40+00:00,1207.0,43.106751,2.269892,152.2,142
2025-05-28 06:23:41+00:00,1208.0,43.106809,2.269966,152.2,142
2025-05-28 06:23:42+00:00,1209.0,43.10687,2.270037,151.8,141
2025-05-28 06:23:43+00:00,1210.0,43.106929,2.270107,151.8,141
2025-05-28 06:23:44+00:00,1211.0,43.106987,2.270179,151.8,141
2025-05-28 06:23:45+00:00,1212.0,43.107042,2.270253,151.8,141
2025-05-28 06:23:46+00:00,1213.0,43.107096,2.270325,151.8,141
2025-05-28 06:23:47+00:00,1214.0,43.10715,2.270397,151.6,140
2025-05-28 06:23:48+00:00,1215.0,43.107201,2.270471,151.6,140
2025-05-28 06:23:49+00:00,1216.0,43.107251,2.270545,151.6,139
2025-05-28 06:23:50+00:00,1217.0,43.107304,2.270615,151.6,139
2025-05-28 06:23:51+00:00,1218.0,43.107357,2.270689,151.6,139
2025-05-28 06:23:52+00:00,1219.0,43.107405,2.270767,151.2,139
2025-05-28 06:23:53+00:00,1220.0,43.107452,2.270849,151.2,139
2025-05-28 06:23:54+00:00,1221.0,43.1075,2.27093,151.2,139
2025-05-28 06:23:55+00:00,1222.0,43.107552,2.271008,150.6,139
2025-05-28 06:23:56+00:00,1223.0,43.107602,2.271086,150.8,138
2025-05-28 06:23:57+00:00,1224.0,43.107672,2.271201,150.8,138
2025-05-28 06:23:58+00:00,1225.0,43.107695,2.271238,150.8,138
2025-05-28 06:23:59+00:00,1226.0,43.107739,2.271314,151.6,138
2025-05-28 06:24:00+00:00,1227.0,43.107784,2.271386,151.6,138
2025-05-28 06:24:01+00:00,1228.0,43.107829,2.271456,151.6,138
2025-05-28 06:24:02+00:00,1229.0,43.107874,2.271527,151.6,139
2025-05-28 06:24:03+00:00,1230.0,43.10792,2.271596,151.8,138
2025-05-28 06:24:04+00:00,1231.0,43.107966,2.271664,151.2,138
2025-05-28 06:24:05+00:00,1232.0,43.10801,2.271732,151.2,138
2025-05-28 06:24:06+00:00,1233.0,43.10805,2.2718,151.2,138
2025-05-28 06:24:07+00:00,1234.0,43.108092,2.271872,151.8,138
2025-05-28 06:24:08+00:00,1235.0,43.108135,2.271942,151.8,138
2025-05-28 06:24:09+00:00,1236.0,43.108178,2.272008,151.8,138
2025-05-28 06:24:10+00:00,1237.0,43.108219,2.272073,151.8,137
2025-05-28 06:24:11+00:00,1238.0,43.108258,2.272137,152.2,137
2025-05-28 06:24:12+00:00,1239.0,43.108296,2.272199,152.4,137
2025-05-28 06:24:13+00:00,1240.0,43.10833,2.27226,152.4,136
2025-05-28 06:24:14+00:00,1241.0,43.108363,2.272317,152.4,136
2025-05-28 06:24:15+00:00,1242.0,43.108395,2.272369,152.4,137
2025-05-28 06:24:16+00:00,1243.0,43.108427,2.272415,153.2,136
2025-05-28 06:24:17+00:00,1244.0,43.108458,2.272458,153.2,136
2025-05-28 06:24:18+00:00,1245.0,43.108486,2.272498,153.2,136
2025-05-28 06:24:19+00:00,1246.0,43.108508,2.272532,153.2,136
2025-05-28 06:24:20+00:00,1247.0,43.108526,2.272555,153.8,135
2025-05-28 06:24:21+00:00,1248.0,43.108542,2.27257,153.6,135
2025-05-28 06:24:22+00:00,1249.0,43.108553,2.272582,153.6,134
2025-05-28 06:24:23+00:00,1250.0,43.108565,2.272594,153.6,134
2025-05-28 06:24:24+00:00,1251.0,43.108575,2.272607,153.4,133
2025-05-28 06:24:25+00:00,1252.0,43.108578,2.272629,153.4,132
2025-05-28 06:24:26+00:00,1253.0,43.108576,2.272636,153.4,132
2025-05-28 06:24:27+00:00,1254.0,43.108562,2.272643,153.4,132
2025-05-28 06:24:28+00:00,1255.0,43.108549,2.272615,153.4,131
2025-05-28 06:24:29+00:00,1256.0,43.108545,2.272601,153.2,132
2025-05-28 06:24:30+00:00,1257.0,43.108534,2.272571,153.2,131
2025-05-28 06:24:31+00:00,1258.0,43.10852,2.27254,153.2,131
2025-05-28 06:24:32+00:00,1259.0,43.108499,2.272505,153.0,131
2025-05-28 06:24:33+00:00,1260.0,43.108476,2.272464,152.6,131
2025-05-28 06:24:34+00:00,1261.0,43.108451,2.272418,152.6,131
2025-05-28 06:24:35+00:00,1262.0,43.108425,2.27237,152.6,131
2025-05-28 06:24:36+00:00,1263.0,43.108396,2.272321,152.2,131
2025-05-28 06:24:37+00:00,1264.0,43.108363,2.272269,152.0,130
2025-05-28 06:24:38+00:00,1265.0,43.10833,2.272213,152.0,130
2025-05-28 06:24:39+00:00,1266.0,43.108296,2.272152,152.0,130
2025-05-28 06:24:40+00:00,1267.0,43.108259,2.272093,152.0,130
2025-05-28 06:24:41+00:00,1268.0,43.108221,2.272033,151.6,130
2025-05-28 06:24:42+00:00,1269.0,43.108184,2.271971,151.4,130
2025-05-28 06:24:43+00:00,1270.0,43.108147,2.27191,151.4,130
2025-05-28 06:24:44+00:00,1271.0,43.108109,2.27185,151.4,130
2025-05-28 06:24:45+00:00,1272.0,43.10807,2.27179,151.4,130
2025-05-28 06:24:46+00:00,1273.0,43.108031,2.27173,151.8,130
2025-05-28 06:24:47+00:00,1274.0,43.107994,2.271667,151.8,131
2025-05-28 06:24:48+00:00,1275.0,43.107956,2.271605,151.8,131
2025-05-28 06:24:49+00:00,1276.0,43.107917,2.271543,151.2,131
2025-05-28 06:24:50+00:00,1277.0,43.107875,2.271485,151.6,131
2025-05-28 06:24:51+00:00,1278.0,43.107835,2.271426,151.6,130
2025-05-28 06:24:52+00:00,1279.0,43.107798,2.271364,151.6,131
2025-05-28 06:24:53+00:00,1280.0,43.107759,2.271301,151.2,131
2025-05-28 06:24:54+00:00,1281.0,43.10772,2.271236,151.2,130
2025-05-28 06:24:55+00:00,1282.0,43.107679,2.271171,150.6,131
2025-05-28 06:24:56+00:00,1283.0,43.107636,2.271104,150.6,131
2025-05-28 06:24:57+00:00,1284.0,43.107593,2.271036,150.6,131
2025-05-28 06:24:58+00:00,1285.0,43.107551,2.270967,150.8,132
2025-05-28 06:24:59+00:00,1286.0,43.107509,2.270898,150.8,132
2025-05-28 06:25:00+00:00,1287.0,43.107469,2.27083,150.8,132
2025-05-28 06:25:01+00:00,1288.0,43.107409,2.270732,150.8,132
2025-05-28 06:25:02+00:00,1289.0,43.107388,2.2707,151.2,132
2025-05-28 06:25:03+00:00,1290.0,43.107347,2.270639,151.2,132
2025-05-28 06:25:04+00:00,1291.0,43.107305,2.270578,151.2,132
2025-05-28 06:25:05+00:00,1292.0,43.107262,2.270519,151.2,132
2025-05-28 06:25:06+00:00,1293.0,43.107221,2.27046,151.2,131
2025-05-28 06:25:07+00:00,1294.0,43.107179,2.270401,151.4,131
2025-05-28 06:25:08+00:00,1295.0,43.107135,2.270341,151.4,131
2025-05-28 06:25:09+00:00,1296.0,43.107092,2.270282,151.4,131
2025-05-28 06:25:10+00:00,1297.0,43.10705,2.270223,151.4,131
2025-05-28 06:25:11+00:00,1298.0,43.107006,2.270163,151.4,131
2025-05-28 06:25:12+00:00,1299.0,43.106963,2.270104,151.4,131
2025-05-28 06:25:13+00:00,1300.0,43.10692,2.270047,151.4,130
2025-05-28 06:25:14+00:00,1301.0,43.106876,2.269991,151.4,130
2025-05-28 06:25:15+00:00,1302.0,43.106832,2.269935,151.6,130
2025-05-28 06:25:16+00:00,1303.0,43.106788,2.269877,151.6,130
2025-05-28 06:25:17+00:00,1304.0,43.106747,2.26982,151.6,130
2025-05-28 06:25:18+00:00,1305.0,43.106705,2.269762,151.6,130
2025-05-28 06:25:19+00:00,1306.0,43.106668,2.269702,152.0,130
2025-05-28 06:25:20+00:00,1307.0,43.106635,2.269635,152.0,131
2025-05-28 06:25:21+00:00,1308.0,43.106602,2.269564,152.0,131
2025-05-28 06:25:22+00:00,1309.0,43.106566,2.269492,152.0,132
2025-05-28 06:25:23+00:00,1310.0,43.106528,2.26942,152.0,132
2025-05-28 06:25:24+00:00,1311.0,43.106485,2.269351,152.0,132
2025-05-28 06:25:25+00:00,1312.0,43.106441,2.269288,152.0,134
2025-05-28 06:25:26+00:00,1313.0,43.106398,2.269227,152.0,134
2025-05-28 06:25:27+00:00,1314.0,43.106354,2.269164,152.0,135
2025-05-28 06:25:28+00:00,1315.0,43.106309,2.2691,152.6,135
2025-05-28 06:25:29+00:00,1316.0,43.106265,2.269036,152.6,135
2025-05-28 06:25:30+00:00,1317.0,43.106221,2.26897,152.6,136
2025-05-28 06:25:31+00:00,1318.0,43.106176,2.268907,152.0,137
2025-05-28 06:25:32+00:00,1319.0,43.10613,2.268846,152.2,137
2025-05-28 06:25:33+00:00,1320.0,43.106085,2.268782,152.2,137
2025-05-28 06:25:34+00:00,1321.0,43.10604,2.268721,152.2,137
2025-05-28 06:25:35+00:00,1322.0,43.105994,2.268661,152.4,137
2025-05-28 06:25:36+00:00,1323.0,43.105948,2.268602,152.4,137
2025-05-28 06:25:37+00:00,1324.0,43.105901,2.268543,152.4,138
2025-05-28 06:25:38+00:00,1325.0,43.105857,2.268485,152.4,137
2025-05-28 06:25:39+00:00,1326.0,43.105813,2.268429,152.4,137
2025-05-28 06:25:40+00:00,1327.0,43.105769,2.268371,152.6,138
2025-05-28 06:25:41+00:00,1328.0,43.105705,2.268281,152.6,138
2025-05-28 06:25:42+00:00,1329.0,43.105683,2.268252,152.6,138
2025-05-28 06:25:43+00:00,1330.0,43.105639,2.268193,153.4,139
2025-05-28 06:25:44+00:00,1331.0,43.105595,2.268134,153.6,139
2025-05-28 06:25:45+00:00,1332.0,43.105552,2.268076,153.6,139
2025-05-28 06:25:46+00:00,1333.0,43.105509,2.26802,153.6,140
2025-05-28 06:25:47+00:00,1334.0,43.105466,2.267963,154.0,141
2025-05-28 06:25:48+00:00,1335.0,43.105424,2.267907,154.2,141
2025-05-28 06:25:49+00:00,1336.0,43.105383,2.267853,154.2,142
2025-05-28 06:25:50+00:00,1337.0,43.105341,2.2678,154.2,142
2025-05-28 06:25:51+00:00,1338.0,43.105299,2.267745,154.2,142
2025-05-28 06:25:52+00:00,1339.0,43.105257,2.267692,154.2,143
2025-05-28 06:25:53+00:00,1340.0,43.105215,2.26764,154.8,143
2025-05-28 06:25:54+00:00,1341.0,43.105175,2.267587,154.8,144
2025-05-28 06:25:55+00:00,1342.0,43.105134,2.267531,154.8,144
2025-05-28 06:25:56+00:00,1343.0,43.105094,2.267477,155.6,144
2025-05-28 06:25:57+00:00,1344.0,43.105054,2.267423,155.8,145
2025-05-28 06:25:58+00:00,1345.0,43.105014,2.267369,155.8,145
2025-05-28 06:25:59+00:00,1346.0,43.104974,2.267315,155.8,146
2025-05-28 06:26:00+00:00,1347.0,43.104934,2.267263,156.6,146
2025-05-28 06:26:01+00:00,1348.0,43.104895,2.267212,156.4,146
2025-05-28 06:26:02+00:00,1349.0,43.104856,2.267157,156.4,147
2025-05-28 06:26:03+00:00,1350.0,43.104819,2.267102,156.4,147
2025-05-28 06:26:04+00:00,1351.0,43.104783,2.267045,156.4,148
2025-05-28 06:26:05+00:00,1352.0,43.104748,2.266987,157.4,148
2025-05-28 06:26:06+00:00,1353.0,43.104717,2.266929,157.4,149
2025-05-28 06:26:07+00:00,1354.0,43.104688,2.266876,157.4,149
2025-05-28 06:26:08+00:00,1355.0,43.104663,2.266824,157.8,149
2025-05-28 06:26:09+00:00,1356.0,43.104641,2.266766,157.8,149
2025-05-28 06:26:10+00:00,1357.0,43.104621,2.266709,157.8,149
2025-05-28 06:26:11+00:00,1358.0,43.1046,2.266655,157.8,150
2025-05-28 06:26:12+00:00,1359.0,43.104581,2.266602,158.6,150
2025-05-28 06:26:13+00:00,1360.0,43.104564,2.266546,158.8,151
2025-05-28 06:26:14+00:00,1361.0,43.104552,2.266486,158.8,151
2025-05-28 06:26:15+00:00,1362.0,43.104538,2.266427,158.8,151
2025-05-28 06:26:16+00:00,1363.0,43.104522,2.266369,159.4,151
2025-05-28 06:26:17+00:00,1364.0,43.104497,2.266316,160.0,151
2025-05-28 06:26:18+00:00,1365.0,43.104474,2.266263,160.0,152
2025-05-28 06:26:19+00:00,1366.0,43.104453,2.266213,160.0,153
2025-05-28 06:26:20+00:00,1367.0,43.104433,2.266166,160.6,153
2025-05-28 06:26:21+00:00,1368.0,43.104415,2.26612,161.2,153
2025-05-28 06:26:22+00:00,1369.0,43.104397,2.266074,161.2,153
2025-05-28 06:26:23+00:00,1370.0,43.104375,2.266032,161.2,154
2025-05-28 06:26:24+00:00,1371.0,43.104355,2.265988,161.8,154
2025-05-28 06:26:25+00:00,1372.0,43.104336,2.265939,162.0,154
2025-05-28 06:26:26+00:00,1373.0,43.104311,2.265863,162.0,154
2025-05-28 06:26:27+00:00,1374.0,43.104303,2.265839,162.0,155
2025-05-28 06:26:28+00:00,1375.0,43.104287,2.265794,162.0,155
2025-05-28 06:26:29+00:00,1376.0,43.104268,2.265752,162.8,155
2025-05-28 06:26:30+00:00,1377.0,43.104243,2.265709,163.0,156
2025-05-28 06:26:31+00:00,1378.0,43.104219,2.265664,163.0,157
2025-05-28 06:26:32+00:00,1379.0,43.104196,2.265615,163.0,157
2025-05-28 06:26:33+00:00,1380.0,43.104174,2.265565,163.8,157
2025-05-28 06:26:34+00:00,1381.0,43.104152,2.265518,164.2,158
2025-05-28 06:26:35+00:00,1382.0,43.104127,2.265473,164.2,159
2025-05-28 06:26:36+00:00,1383.0,43.1041,2.265429,164.2,159
2025-05-28 06:26:37+00:00,1384.0,43.104071,2.265388,164.2,159
2025-05-28 06:26:38+00:00,1385.0,43.104042,2.265349,164.8,159
2025-05-28 06:26:39+00:00,1386.0,43.104013,2.265308,164.8,160
2025-05-28 06:26:40+00:00,1387.0,43.103986,2.265264,164.8,161
2025-05-28 06:26:41+00:00,1388.0,43.103958,2.265221,165.8,161
2025-05-28 06:26:42+00:00,1389.0,43.103928,2.265179,165.6,161
2025-05-28 06:26:43+00:00,1390.0,43.103897,2.265138,165.6,162
2025-05-28 06:26:44+00:00,1391.0,43.103867,2.265097,165.6,162
2025-05-28 06:26:45+00:00,1392.0,43.103832,2.265056,166.6,162
2025-05-28 06:26:46+00:00,1393.0,43.103796,2.265016,167.0,162
2025-05-28 06:26:47+00:00,1394.0,43.103759,2.264977,167.0,163
2025-05-28 06:26:48+00:00,1395.0,43.103726,2.264933,167.0,163
2025-05-28 06:26:49+00:00,1396.0,43.103693,2.264887,167.0,164
2025-05-28 06:26:50+00:00,1397.0,43.103662,2.264839,167.2,164
2025-05-28 06:26:51+00:00,1398.0,43.103632,2.264794,167.6,164
2025-05-28 06:26:52+00:00,1399.0,43.103603,2.264748,167.6,164
2025-05-28 06:26:53+00:00,1400.0,43.103572,2.264703,167.6,164
2025-05-28 06:26:54+00:00,1401.0,43.103541,2.264656,168.6,165
2025-05-28 06:26:55+00:00,1402.0,43.10351,2.264606,168.0,164
2025-05-28 06:26:56+00:00,1403.0,43.103481,2.264551,168.0,165
2025-05-28 06:26:57+00:00,1404.0,43.103452,2.264491,168.0,165
2025-05-28 06:26:58+00:00,1405.0,43.103419,2.264429,168.4,165
2025-05-28 06:26:59+00:00,1406.0,43.103383,2.264361,168.4,165
2025-05-28 06:27:00+00:00,1407.0,43.103351,2.264292,168.4,165
2025-05-28 06:27:01+00:00,1408.0,43.103325,2.264225,168.4,166
2025-05-28 06:27:02+00:00,1409.0,43.1033,2.264164,169.4,166
2025-05-28 06:27:03+00:00,1410.0,43.103273,2.264104,169.0,166
2025-05-28 06:27:04+00:00,1411.0,43.103245,2.264046,169.0,166
2025-05-28 06:27:05+00:00,1412.0,43.103217,2.263993,169.0,165
2025-05-28 06:27:06+00:00,1413.0,43.10319,2.26394,169.0,165
2025-05-28 06:27:07+00:00,1414.0,43.103166,2.263886,169.4,165
2025-05-28 06:27:08+00:00,1415.0,43.103145,2.263831,169.4,165
2025-05-28 06:27:09+00:00,1416.0,43.103123,2.263777,169.4,165
2025-05-28 06:27:10+00:00,1417.0,43.103101,2.26372,169.4,164
2025-05-28 06:27:11+00:00,1418.0,43.103074,2.263664,169.2,164
2025-05-28 06:27:12+00:00,1419.0,43.103044,2.263606,169.0,164
2025-05-28 06:27:13+00:00,1420.0,43.103012,2.263547,169.0,164
2025-05-28 06:27:14+00:00,1421.0,43.102979,2.263485,169.0,164
2025-05-28 06:27:15+00:00,1422.0,43.102924,2.263389,168.0,164
2025-05-28 06:27:16+00:00,1423.0,43.102905,2.263355,167.6,163
2025-05-28 06:27:17+00:00,1424.0,43.102867,2.263289,167.6,163
2025-05-28 06:27:18+00:00,1425.0,43.102833,2.26322,167.6,162
2025-05-28 06:27:19+00:00,1426.0,43.102798,2.26315,167.6,162
2025-05-28 06:27:20+00:00,1427.0,43.102759,2.263037,166.6,162
2025-05-28 06:27:21+00:00,1428.0,43.10275,2.262998,166.6,161
2025-05-28 06:27:22+00:00,1429.0,43.102732,2.262919,166.6,161
2025-05-28 06:27:23+00:00,1430.0,43.102715,2.262842,166.6,161
2025-05-28 06:27:24+00:00,1431.0,43.102701,2.262769,167.6,161
2025-05-28 06:27:25+00:00,1432.0,43.102684,2.262699,167.0,161
2025-05-28 06:27:26+00:00,1433.0,43.102666,2.262629,167.0,161
2025-05-28 06:27:27+00:00,1434.0,43.102633,2.262524,167.0,160
2025-05-28 06:27:28+00:00,1435.0,43.102621,2.262489,167.0,160
2025-05-28 06:27:29+00:00,1436.0,43.102592,2.262414,166.4,160
2025-05-28 06:27:30+00:00,1437.0,43.102562,2.262336,166.4,160
2025-05-28 06:27:31+00:00,1438.0,43.102533,2.262258,166.4,159
2025-05-28 06:27:32+00:00,1439.0,43.102503,2.262177,166.2,159
2025-05-28 06:27:33+00:00,1440.0,43.10247,2.262095,165.6,159
2025-05-28 06:27:34+00:00,1441.0,43.102439,2.262015,165.6,159
2025-05-28 06:27:35+00:00,1442.0,43.102406,2.261934,165.6,159
2025-05-28 06:27:36+00:00,1443.0,43.102375,2.261865,164.6,158
2025-05-28 06:27:37+00:00,1444.0,43.102341,2.261791,163.6,158
2025-05-28 06:27:38+00:00,1445.0,43.102305,2.261721,163.6,158
2025-05-28 06:27:39+00:00,1446.0,43.102276,2.261642,163.6,158
2025-05-28 06:27:40+00:00,1447.0,43.102246,2.261545,162.6,157
2025-05-28 06:27:41+00:00,1448.0,43.102221,2.261441,162.0,157
2025-05-28 06:27:42+00:00,1449.0,43.1022,2.261336,162.0,157
2025-05-28 06:27:43+00:00,1450.0,43.102164,2.261173,162.0,157
2025-05-28 06:27:44+00:00,1451.0,43.102152,2.261121,161.0,157
2025-05-28 06:27:45+00:00,1452.0,43.102127,2.261016,160.4,157
2025-05-28 06:27:46+00:00,1453.0,43.102104,2.260901,160.4,157
2025-05-28 06:27:47+00:00,1454.0,43.102081,2.260782,160.4,157
2025-05-28 06:27:48+00:00,1455.0,43.102061,2.260658,159.4,157
2025-05-28 06:27:49+00:00,1456.0,43.10204,2.260533,155.6,156
2025-05-28 06:27:50+00:00,1457.0,43.102015,2.260409,155.6,156
2025-05-28 06:27:51+00:00,1458.0,43.101976,2.260286,155.6,155
2025-05-28 06:27:52+00:00,1459.0,43.101932,2.260166,155.6,155
2025-05-28 06:27:53+00:00,1460.0,43.101886,2.260047,154.8,155
2025-05-28 06:27:54+00:00,1461.0,43.101843,2.25993,154.8,155
2025-05-28 06:27:55+00:00,1462.0,43.101811,2.259816,154.8,155
2025-05-28 06:27:56+00:00,1463.0,43.101798,2.2597,153.8,154
2025-05-28 06:27:57+00:00,1464.0,43.101804,2.259577,152.8,154
2025-05-28 06:27:58+00:00,1465.0,43.101841,2.25946,152.8,153
2025-05-28 06:27:59+00:00,1466.0,43.101892,2.259371,152.8,153
2025-05-28 06:28:00+00:00,1467.0,43.101941,2.259267,152.8,153
2025-05-28 06:28:01+00:00,1468.0,43.101981,2.259154,152.2,153
2025-05-28 06:28:02+00:00,1469.0,43.102,2.259037,151.8,152
2025-05-28 06:28:03+00:00,1470.0,43.101998,2.258917,151.8,152
2025-05-28 06:28:04+00:00,1471.0,43.101975,2.258805,151.8,151
2025-05-28 06:28:05+00:00,1472.0,43.101938,2.258698,152.4,151
2025-05-28 06:28:06+00:00,1473.0,43.101892,2.258601,152.2,151
2025-05-28 06:28:07+00:00,1474.0,43.10184,2.25851,152.2,151
2025-05-28 06:28:08+00:00,1475.0,43.101788,2.258418,152.2,151
2025-05-28 06:28:09+00:00,1476.0,43.101738,2.258332,152.2,151
2025-05-28 06:28:10+00:00,1477.0,43.101689,2.258248,152.2,151
2025-05-28 06:28:11+00:00,1478.0,43.101641,2.258166,152.2,150
2025-05-28 06:28:12+00:00,1479.0,43.101594,2.258083,152.2,150
2025-05-28 06:28:13+00:00,1480.0,43.101549,2.257999,152.8,149
2025-05-28 06:28:14+00:00,1481.0,43.101504,2.257919,152.4,149
2025-05-28 06:28:15+00:00,1482.0,43.101455,2.25784,152.4,148
2025-05-28 06:28:16+00:00,1483.0,43.10141,2.257761,152.4,148
2025-05-28 06:28:17+00:00,1484.0,43.101365,2.257683,152.8,148
2025-05-28 06:28:18+00:00,1485.0,43.101323,2.257605,152.8,148
2025-05-28 06:28:19+00:00,1486.0,43.10128,2.257525,153.0,147
2025-05-28 06:28:20+00:00,1487.0,43.101214,2.257408,153.0,147
2025-05-28 06:28:21+00:00,1488.0,43.101192,2.257369,153.0,147
2025-05-28 06:28:22+00:00,1489.0,43.101148,2.257291,152.6,147
2025-05-28 06:28:23+00:00,1490.0,43.101107,2.257214,153.2,147
2025-05-28 06:28:24+00:00,1491.0,43.101064,2.257138,153.2,147
2025-05-28 06:28:25+00:00,1492.0,43.10102,2.257064,153.2,147
2025-05-28 06:28:26+00:00,1493.0,43.100978,2.256992,152.8,147
2025-05-28 06:28:27+00:00,1494.0,43.100935,2.256918,152.2,146
2025-05-28 06:28:28+00:00,1495.0,43.100894,2.256843,152.2,145
2025-05-28 06:28:29+00:00,1496.0,43.100854,2.256771,152.2,145
2025-05-28 06:28:30+00:00,1497.0,43.100815,2.2567,152.2,144
2025-05-28 06:28:31+00:00,1498.0,43.10076,2.256593,152.2,144
2025-05-28 06:28:32+00:00,1499.0,43.100743,2.256557,152.4,144
2025-05-28 06:28:33+00:00,1500.0,43.100707,2.256485,152.4,144
2025-05-28 06:28:34+00:00,1501.0,43.100674,2.256413,152.4,143
2025-05-28 06:28:35+00:00,1502.0,43.10064,2.256343,153.0,144
2025-05-28 06:28:36+00:00,1503.0,43.100607,2.256276,153.0,144
2025-05-28 06:28:37+00:00,1504.0,43.100573,2.256207,153.0,143
2025-05-28 06:28:38+00:00,1505.0,43.100541,2.256139,152.8,144
2025-05-28 06:28:39+00:00,1506.0,43.100502,2.256072,153.4,143
2025-05-28 06:28:40+00:00,1507.0,43.100464,2.256,153.4,144
2025-05-28 06:28:41+00:00,1508.0,43.100404,2.255892,153.4,144
2025-05-28 06:28:42+00:00,1509.0,43.100383,2.255856,153.4,144
2025-05-28 06:28:43+00:00,1510.0,43.100342,2.255783,153.6,143
2025-05-28 06:28:44+00:00,1511.0,43.100303,2.255714,153.6,143
2025-05-28 06:28:45+00:00,1512.0,43.100265,2.255646,153.6,144
2025-05-28 06:28:46+00:00,1513.0,43.100211,2.255552,153.4,144
2025-05-28 06:28:47+00:00,1514.0,43.100193,2.255521,153.6,144
2025-05-28 06:28:48+00:00,1515.0,43.10016,2.255455,153.6,144
2025-05-28 06:28:49+00:00,1516.0,43.10013,2.255392,153.6,143
2025-05-28 06:28:50+00:00,1517.0,43.100093,2.255327,154.0,143
2025-05-28 06:28:51+00:00,1518.0,43.100052,2.255255,154.0,143
2025-05-28 06:28:52+00:00,1519.0,43.099994,2.255145,154.0,143
2025-05-28 06:28:53+00:00,1520.0,43.099975,2.255109,154.0,142
2025-05-28 06:28:54+00:00,1521.0,43.099935,2.255036,154.0,142
2025-05-28 06:28:55+00:00,1522.0,43.099899,2.25497,154.0,142
2025-05-28 06:28:56+00:00,1523.0,43.099862,2.254906,154.2,143
2025-05-28 06:28:57+00:00,1524.0,43.099825,2.25484,154.2,143
2025-05-28 06:28:58+00:00,1525.0,43.099787,2.25477,154.2,142
